State,Region,City,Year,Population,"Violent
crime",Nonviolent,Murder,Forcible rape,Robbery,Aggravated assault,Property,Burglary,Larceny/theft,Motor vehicle theft,Arson2
SOUTH CAROLINA,SOUTH,CHARLESTON,2010,113878,287,3979,5,20,109,158,2123,229,1775,146,12
SOUTH CAROLINA,SOUTH,CHARLESTON,2011,116156,293,4059,5,19,114,169,2105,240,1694,148,12
SOUTH CAROLINA,SOUTH,CHARLESTON,2012,118479,299,4140,5,19,123,172,2126,245,1728,146,11
SOUTH CAROLINA,SOUTH,COLUMBIA,2008,125485,476,6362,5,25,145,318,3398,573,2389,299,11
SOUTH CAROLINA,SOUTH,COLUMBIA,2009,125485,599,6969,8,33,171,442,3551,758,2472,351,7
SOUTH CAROLINA,SOUTH,COLUMBIA,2010,127995,611,7109,8,33,174,451,3800,758,2522,362,7
SOUTH CAROLINA,SOUTH,COLUMBIA,2011,130555,623,7251,8,33,169,460,3803,780,2649,366,8
SOUTH CAROLINA,SOUTH,COLUMBIA,2012,133166,635,7396,8,36,174,464,3990,781,2754,370,7
SOUTH DAKOTA,MIDWEST,SIOUX FALLS,2008,155110,258,3436,1,82,20,178,1798,305,1440,104,13
SOUTH DAKOTA,MIDWEST,SIOUX FALLS,2009,155110,226,4361,1,80,21,145,2395,376,1739,154,7
SOUTH DAKOTA,MIDWEST,SIOUX FALLS,2010,158212,231,4448,1,75,21,143,2421,395,1773,159,7
SOUTH DAKOTA,MIDWEST,SIOUX FALLS,2011,161376,236,4536,1,77,21,149,2401,391,1826,153,7
SOUTH DAKOTA,MIDWEST,SIOUX FALLS,2012,164604,241,4627,1,79,22,147,2426,396,1880,160,7
TENNESSEE,SOUTH,CHATTANOOGA,2008,171611,944,12227,11,30,263,716,6169,1264,4378,527,12
TENNESSEE,SOUTH,CHATTANOOGA,2009,171611,856,12696,10,33,208,646,6915,1429,4777,460,8
TENNESSEE,SOUTH,CHATTANOOGA,2010,175043,873,12949,10,35,225,683,6665,1544,4827,439,9
TENNESSEE,SOUTH,CHATTANOOGA,2011,178544,890,13208,10,36,216,646,6864,1516,4877,483,9
TENNESSEE,SOUTH,CHATTANOOGA,2012,182115,908,13472,10,35,238,659,7001,1606,4879,475,9
TENNESSEE,SOUTH,CLARKSVILLE,2008,121386,441,4810,1,28,109,317,2567,743,1667,148,13
TENNESSEE,SOUTH,CLARKSVILLE,2009,121386,444,4646,7,33,62,380,2477,757,1592,122,16
TENNESSEE,SOUTH,CLARKSVILLE,2010,123814,453,4738,7,35,63,380,2455,801,1548,125,17
TENNESSEE,SOUTH,CLARKSVILLE,2011,126290,462,4832,7,36,64,391,2649,780,1687,125,17
TENNESSEE,SOUTH,CLARKSVILLE,2012,128816,471,4928,7,38,66,399,2554,773,1595,129,18
TENNESSEE,SOUTH,KNOXVILLE,2008,184559,979,11706,12,79,309,609,6290,1165,4401,639,60
TENNESSEE,SOUTH,KNOXVILLE,2009,184559,971,11633,8,82,319,621,6087,1311,4539,362,43
TENNESSEE,SOUTH,KNOXVILLE,2010,188250,990,11866,8,85,329,622,6150,1299,4330,377,41
TENNESSEE,SOUTH,KNOXVILLE,2011,192015,1010,12103,8,85,335,635,6152,1377,4723,366,42
TENNESSEE,SOUTH,KNOXVILLE,2012,195855,1030,12345,8,93,359,641,6767,1338,4817,388,45
TENNESSEE,SOUTH,MEMPHIS,2008,672046,6265,52661,67,215,2421,3905,27099,7525,16969,2930,41
TENNESSEE,SOUTH,MEMPHIS,2009,672046,6162,46599,61,163,2286,4074,23683,6941,15087,2242,166
TENNESSEE,SOUTH,MEMPHIS,2010,685487,6285,47530,62,169,2225,4077,24630,6943,15241,2245,180
TENNESSEE,SOUTH,MEMPHIS,2011,699197,6411,48481,63,177,2247,4118,25848,7290,15546,2312,174
TENNESSEE,SOUTH,MEMPHIS,2012,713181,6539,49450,64,172,2360,4200,26858,7294,16627,2358,182
TENNESSEE,SOUTH,MURFREESBORO,2008,102536,339,4096,4,22,76,257,2087,444,1629,104,4
TENNESSEE,SOUTH,MURFREESBORO,2009,102536,351,4692,2,22,97,259,2391,688,1686,102,4
TENNESSEE,SOUTH,MURFREESBORO,2010,104587,358,4786,2,21,95,248,2534,722,1769,103,4
TENNESSEE,SOUTH,MURFREESBORO,2011,106679,365,4882,2,21,97,260,2585,702,1656,111,4
TENNESSEE,SOUTH,MURFREESBORO,2012,108813,372,4980,2,21,102,268,2513,759,1840,110,4
TENNESSEE,SOUTH,NASHVILLE,2008,602181,4158,30302,39,150,1069,3068,16334,2831,12297,1148,58
TENNESSEE,SOUTH,NASHVILLE,2009,602181,3629,28368,36,138,1023,2555,14587,3148,10564,847,45
TENNESSEE,SOUTH,NASHVILLE,2010,614225,3702,28935,37,140,1074,2784,15456,3089,11515,848,49
TENNESSEE,SOUTH,NASHVILLE,2011,626510,3776,29513,38,138,1116,2814,14881,3150,11206,898,46
TENNESSEE,SOUTH,NASHVILLE,2012,639040,3852,30104,39,142,1138,2739,15480,3276,11650,916,52
TEXAS,SOUTH,ABILENE,2008,116267,344,4320,5,48,101,205,2342,588,1528,120,23
TEXAS,SOUTH,ABILENE,2009,116267,323,4415,3,71,66,197,2288,618,1603,114,16
TEXAS,SOUTH,ABILENE,2010,118592,329,4503,3,75,63,213,2311,648,1589,121,15
TEXAS,SOUTH,ABILENE,2011,120964,336,4593,3,73,65,213,2472,643,1575,116,16
TEXAS,SOUTH,ABILENE,2012,123383,343,4684,3,75,70,205,2475,693,1606,115,16
TEXAS,SOUTH,AMARILLO,2008,187674,743,10484,12,66,170,541,5539,1265,3648,379,36
TEXAS,SOUTH,AMARILLO,2009,187674,767,10246,6,47,181,548,5208,1361,3761,341,35
TEXAS,SOUTH,AMARILLO,2010,191427,782,10451,6,47,188,560,5364,1311,3693,352,36
TEXAS,SOUTH,AMARILLO,2011,195256,798,10661,6,47,190,571,5843,1390,3694,376,38
TEXAS,SOUTH,AMARILLO,2012,199161,814,10874,6,47,194,616,5851,1444,3917,373,40
TEXAS,SOUTH,ARLINGTON,2008,375836,1220,19568,14,92,371,796,9963,2240,7243,745,33
TEXAS,SOUTH,ARLINGTON,2009,375836,1181,20316,7,77,335,849,10446,2469,7506,752,34
TEXAS,SOUTH,ARLINGTON,2010,383353,1205,20723,7,75,325,849,11069,2690,7513,797,34
TEXAS,SOUTH,ARLINGTON,2011,391020,1229,21138,7,80,338,899,11607,2569,7955,768,37
TEXAS,SOUTH,ARLINGTON,2012,398840,1254,21561,7,81,354,909,10871,2595,7965,798,38
TEXAS,SOUTH,BEAUMONT,2008,109103,560,6678,3,41,206,345,3397,916,2271,177,19
TEXAS,SOUTH,BEAUMONT,2009,109103,460,6277,4,35,127,312,3318,908,2265,145,19
TEXAS,SOUTH,BEAUMONT,2010,111285,469,6403,4,37,136,312,3225,953,2202,151,18
TEXAS,SOUTH,BEAUMONT,2011,113511,478,6531,4,38,139,328,3550,936,2291,164,19
TEXAS,SOUTH,BEAUMONT,2012,115781,488,6661,4,40,130,340,3488,946,2472,161,17
TEXAS,SOUTH,BROWNSVILLE,2008,176893,359,9874,3,10,84,276,5074,859,4274,141,23
TEXAS,SOUTH,BROWNSVILLE,2009,176893,201,10132,1,11,74,126,5464,874,4217,188,14
TEXAS,SOUTH,BROWNSVILLE,2010,180431,205,10334,1,10,79,121,5470,961,4383,205,15
TEXAS,SOUTH,BROWNSVILLE,2011,184040,209,10540,1,11,81,132,5737,927,4387,210,15
TEXAS,SOUTH,BROWNSVILLE,2012,187721,213,10751,1,10,81,130,5529,964,4347,206,14
TEXAS,SOUTH,CARROLLTON,2008,125607,127,4078,1,12,63,64,2198,512,1488,189,9
TEXAS,SOUTH,CARROLLTON,2009,125607,130,4159,2,7,71,60,2197,586,1383,179,13
TEXAS,SOUTH,CARROLLTON,2010,128119,133,4241,2,7,68,59,2177,592,1452,174,14
TEXAS,SOUTH,CARROLLTON,2011,130681,136,4325,2,7,72,62,2264,627,1538,177,14
TEXAS,SOUTH,CARROLLTON,2012,133295,139,4411,2,7,72,62,2287,599,1468,185,14
TEXAS,SOUTH,CORPUS CHRISTI,2008,286558,1034,16643,9,97,244,747,8887,1631,6972,371,33
TEXAS,SOUTH,CORPUS CHRISTI,2009,286558,1112,16023,6,103,248,783,8305,1575,6804,316,52
TEXAS,SOUTH,CORPUS CHRISTI,2010,292289,1134,16344,6,101,273,791,8553,1575,6814,314,54
TEXAS,SOUTH,CORPUS CHRISTI,2011,298135,1157,16671,6,107,256,831,8724,1685,7014,329,58
TEXAS,SOUTH,CORPUS CHRISTI,2012,304098,1180,17005,6,107,276,823,9238,1671,6958,329,57
TEXAS,SOUTH,DALLAS,2008,1276214,5785,79285,85,281,3435,2361,42179,11576,24131,7218,458
TEXAS,SOUTH,DALLAS,2009,1276214,4893,67741,87,230,2562,2276,36039,9799,20130,5115,413
TEXAS,SOUTH,DALLAS,2010,1301738,4991,69096,89,253,2588,2131,36760,9347,21729,5527,414
TEXAS,SOUTH,DALLAS,2011,1327773,5091,70478,91,247,2770,2346,37145,10100,22164,5584,407
TEXAS,SOUTH,DALLAS,2012,1354328,5193,71888,93,245,2878,2239,38245,10109,22608,5803,419
TEXAS,SOUTH,DENTON,2008,120295,149,3175,0,35,35,89,1690,289,1312,80,18
TEXAS,SOUTH,DENTON,2009,120295,163,3221,0,45,46,85,1721,330,1310,84,6
TEXAS,SOUTH,DENTON,2010,122701,166,3285,0,46,48,89,1656,340,1238,89,5
TEXAS,SOUTH,DENTON,2011,125155,169,3352,0,47,48,91,1807,350,1326,89,5
TEXAS,SOUTH,DENTON,2012,127658,172,3419,0,45,50,91,1825,361,1365,94,5
TEXAS,SOUTH,EL PASO,2008,612374,1432,18697,6,93,224,1173,10159,1034,7240,1476,63
TEXAS,SOUTH,EL PASO,2009,612374,1500,17943,4,104,233,1203,9742,1130,7027,1000,73
TEXAS,SOUTH,EL PASO,2010,624621,1530,18302,4,105,253,1310,9391,1163,7309,992,69
TEXAS,SOUTH,EL PASO,2011,637113,1561,18667,4,107,265,1300,9764,1186,7600,1051,74
TEXAS,SOUTH,EL PASO,2012,649855,1592,19040,4,110,261,1313,9580,1221,7974,1012,76
TEXAS,SOUTH,FORT WORTH,2008,701345,2411,34566,24,216,923,1373,17916,4685,12248,1526,123
TEXAS,SOUTH,FORT WORTH,2009,701345,2061,34835,31,187,675,1208,18403,5249,11491,1042,119
TEXAS,SOUTH,FORT WORTH,2010,715372,2102,35532,32,191,722,1256,19302,5102,11837,1095,120
TEXAS,SOUTH,FORT WORTH,2011,729679,2144,36242,33,195,765,1269,18965,5513,12547,1160,118
TEXAS,SOUTH,FORT WORTH,2012,744273,2187,36966,34,205,766,1345,20081,5623,12195,1150,123
TEXAS,SOUTH,GARLAND,2008,219135,399,9108,5,43,149,210,4904,1190,3291,358,28
TEXAS,SOUTH,GARLAND,2009,219135,291,8734,3,34,156,113,4484,1116,3165,352,29
TEXAS,SOUTH,GARLAND,2010,223518,297,8909,3,37,156,111,4840,1105,3020,381,30
TEXAS,SOUTH,GARLAND,2011,227988,303,9088,3,38,165,121,4846,1228,3294,392,32
TEXAS,SOUTH,GARLAND,2012,232548,309,9270,3,37,158,116,4990,1240,3204,407,32
TEXAS,SOUTH,GRAND PRAIRIE,2008,162706,265,7522,3,14,114,142,3907,938,2398,677,9
TEXAS,SOUTH,GRAND PRAIRIE,2009,162706,263,7734,3,28,99,140,4245,994,2343,641,16
TEXAS,SOUTH,GRAND PRAIRIE,2010,165960,268,7888,3,29,106,155,4133,1024,2579,655,17
TEXAS,SOUTH,GRAND PRAIRIE,2011,169279,273,8046,3,30,99,152,4095,1065,2534,668,16
TEXAS,SOUTH,GRAND PRAIRIE,2012,172665,278,8206,3,31,104,157,4259,1096,2486,675,18
TEXAS,SOUTH,HOUSTON,2008,2238895,12384,109789,162,398,5748,6985,56287,13616,37243,7749,513
TEXAS,SOUTH,HOUSTON,2009,2238895,12227,116655,148,412,5875,6603,58661,14687,38961,8039,505
TEXAS,SOUTH,HOUSTON,2010,2283673,12472,118989,151,417,5884,6606,61612,15258,40119,8275,545
TEXAS,SOUTH,HOUSTON,2011,2329346,12721,121368,154,446,5724,7201,66470,15563,39377,8057,530
TEXAS,SOUTH,HOUSTON,2012,2375933,12975,123795,157,438,5781,7412,67800,15874,43315,8452,567
TEXAS,SOUTH,IRVING,2008,200470,374,8335,5,14,134,244,4495,881,2968,400,12
TEXAS,SOUTH,IRVING,2009,200470,296,8442,0,22,113,182,4298,1099,2984,450,14
TEXAS,SOUTH,IRVING,2010,204479,302,8610,0,21,110,175,4470,1049,2930,429,14
TEXAS,SOUTH,IRVING,2011,208569,308,8783,0,21,112,180,4603,1112,3076,469,15
TEXAS,SOUTH,IRVING,2012,212740,314,8959,0,21,118,184,4874,1081,2990,465,14
TEXAS,SOUTH,KILLEEN,2008,115906,413,4678,6,28,95,317,2443,869,1424,100,26
TEXAS,SOUTH,KILLEEN,2009,115906,335,4779,1,45,69,251,2521,803,1678,112,25
TEXAS,SOUTH,KILLEEN,2010,118224,342,4875,1,43,70,249,2475,805,1696,109,24
TEXAS,SOUTH,KILLEEN,2011,120588,349,4972,1,44,70,252,2723,813,1697,112,25
TEXAS,SOUTH,KILLEEN,2012,123000,356,5071,1,46,69,270,2702,790,1649,116,25
TEXAS,SOUTH,LAREDO,2008,222870,672,13492,7,46,148,513,7000,920,5507,848,31
TEXAS,SOUTH,LAREDO,2009,222870,669,13461,6,36,182,504,6926,992,5245,862,13
TEXAS,SOUTH,LAREDO,2010,227327,682,13730,6,36,179,514,6927,1003,5299,840,13
TEXAS,SOUTH,LAREDO,2011,231874,696,14004,6,37,188,524,7485,1022,5457,873,13
TEXAS,SOUTH,LAREDO,2012,236511,710,14284,6,38,199,510,7278,1033,5725,890,13
TEXAS,SOUTH,LEWISVILLE,2008,100947,123,3321,0,10,44,73,1709,353,1252,161,3
TEXAS,SOUTH,LEWISVILLE,2009,100947,95,3470,3,5,44,49,1821,365,1268,210,2
TEXAS,SOUTH,LEWISVILLE,2010,102966,97,3540,3,5,42,50,1875,369,1221,208,2
TEXAS,SOUTH,LEWISVILLE,2011,105025,99,3610,3,5,45,51,1840,383,1245,222,2
TEXAS,SOUTH,LEWISVILLE,2012,107126,101,3682,3,5,44,51,1895,409,1346,212,2
TEXAS,SOUTH,LUBBOCK,2008,219594,1064,11711,5,38,140,900,6015,1433,4618,284,34
TEXAS,SOUTH,LUBBOCK,2009,219594,1046,12267,7,48,140,898,6482,1972,4430,249,39
TEXAS,SOUTH,LUBBOCK,2010,223986,1067,12512,7,49,142,915,6549,1919,4311,254,39
TEXAS,SOUTH,LUBBOCK,2011,228466,1088,12763,7,49,148,952,6553,2033,4313,267,42
TEXAS,SOUTH,LUBBOCK,2012,233035,1110,13019,7,49,154,989,6554,2054,4615,275,42
TEXAS,SOUTH,MCALLEN,2008,130039,215,7838,5,12,81,126,4072,447,3572,193,8
TEXAS,SOUTH,MCALLEN,2009,130039,194,7642,2,11,75,112,4202,365,3349,245,2
TEXAS,SOUTH,MCALLEN,2010,132640,198,7795,2,11,75,116,4013,373,3349,238,2
TEXAS,SOUTH,MCALLEN,2011,135293,202,7951,2,11,77,118,4173,380,3653,253,2
TEXAS,SOUTH,MCALLEN,2012,137999,206,8110,2,12,75,126,4458,384,3726,256,2
TEXAS,SOUTH,MESQUITE,2008,132600,226,6109,1,4,79,150,3353,489,2374,395,13
TEXAS,SOUTH,MESQUITE,2009,132600,269,6574,2,12,94,168,3581,668,2417,344,4
TEXAS,SOUTH,MESQUITE,2010,135252,274,6706,2,13,98,178,3385,669,2418,365,4
TEXAS,SOUTH,MESQUITE,2011,137957,279,6840,2,12,102,188,3657,682,2587,383,4
TEXAS,SOUTH,MESQUITE,2012,140716,285,6977,2,12,97,188,3835,723,2492,387,4
TEXAS,SOUTH,MIDLAND,2008,105049,207,3326,1,34,57,129,1677,401,1321,78,7
TEXAS,SOUTH,MIDLAND,2009,105049,217,3630,1,25,55,154,1887,408,1448,88,2
TEXAS,SOUTH,MIDLAND,2010,107150,221,3703,1,25,55,144,1980,394,1435,93,2
TEXAS,SOUTH,MIDLAND,2011,109293,225,3778,1,25,61,152,1925,433,1478,88,2
TEXAS,SOUTH,MIDLAND,2012,111479,230,3854,1,25,60,159,2021,434,1465,95,2
TEXAS,SOUTH,PASADENA,2008,147114,329,4868,8,25,91,233,2529,456,1946,163,4
TEXAS,SOUTH,PASADENA,2009,147114,346,5111,4,26,93,243,2780,532,1887,229,11
TEXAS,SOUTH,PASADENA,2010,150056,353,5212,4,28,100,241,2731,559,1869,235,12
TEXAS,SOUTH,PASADENA,2011,153057,360,5316,4,29,94,239,2812,586,1906,233,12
TEXAS,SOUTH,PASADENA,2012,156118,367,5422,4,30,103,249,2922,571,2021,231,11
TEXAS,SOUTH,PLANO,2008,265739,310,8231,4,25,78,217,4234,765,3301,219,9
TEXAS,SOUTH,PLANO,2009,265739,218,8481,4,22,66,131,4660,956,3364,237,10
TEXAS,SOUTH,PLANO,2010,271054,222,8651,4,22,66,144,4623,904,3335,237,9
TEXAS,SOUTH,PLANO,2011,276475,226,8823,4,22,66,146,4760,922,3533,241,10
TEXAS,SOUTH,PLANO,2012,282005,231,8998,4,22,67,150,4900,959,3469,247,9
TEXAS,SOUTH,RICHARDSON,2008,100597,145,3404,2,11,56,86,1735,435,1222,114,2
TEXAS,SOUTH,RICHARDSON,2009,100597,125,3778,0,7,66,60,2040,564,1214,157,0
TEXAS,SOUTH,RICHARDSON,2010,102609,128,3854,0,7,67,59,2043,586,1312,158,0
TEXAS,SOUTH,RICHARDSON,2011,104661,131,3932,0,7,70,63,2143,609,1289,156,0
TEXAS,SOUTH,RICHARDSON,2012,106754,134,4010,0,7,68,63,2185,604,1353,160,0
TEXAS,SOUTH,ROUND ROCK,2008,102411,54,2570,0,6,12,37,1310,230,1107,45,2
TEXAS,SOUTH,ROUND ROCK,2009,102411,64,2693,0,11,18,39,1467,203,1125,59,1
TEXAS,SOUTH,ROUND ROCK,2010,104459,65,2747,0,11,18,40,1469,217,1203,59,1
TEXAS,SOUTH,ROUND ROCK,2011,106548,66,2801,0,12,17,39,1526,226,1204,64,1
TEXAS,SOUTH,ROUND ROCK,2012,108679,67,2857,0,12,17,39,1542,211,1275,65,1
TEXAS,SOUTH,SAN ANTONIO,2008,1351244,4401,77517,51,218,1251,3123,40560,7460,29101,3841,264
TEXAS,SOUTH,SAN ANTONIO,2009,1351244,3628,88350,49,304,1332,2160,47129,8990,35238,2942,281
TEXAS,SOUTH,SAN ANTONIO,2010,1378269,3701,90117,50,302,1410,2100,46275,9082,36276,2971,268
TEXAS,SOUTH,SAN ANTONIO,2011,1405834,3775,91920,51,299,1347,2227,50409,9710,36663,3268,279
TEXAS,SOUTH,SAN ANTONIO,2012,1433951,3851,93758,52,317,1401,2379,50950,9540,36357,3212,300
TEXAS,SOUTH,WACO,2008,123208,524,7270,7,40,139,367,3877,1010,2669,219,26
TEXAS,SOUTH,WACO,2009,123208,463,6728,4,23,100,350,3693,984,2522,165,14
TEXAS,SOUTH,WACO,2010,125672,472,6862,4,21,102,361,3458,1013,2362,159,15
TEXAS,SOUTH,WACO,2011,128185,481,6999,4,22,106,386,3702,1033,2458,169,15
TEXAS,SOUTH,WACO,2012,130749,491,7139,4,22,106,390,3883,1044,2677,170,15
TEXAS,SOUTH,WICHITA FALLS,2008,101279,250,6707,4,25,104,136,3546,722,2614,280,19
TEXAS,SOUTH,WICHITA FALLS,2009,101279,279,5505,4,25,79,181,2940,625,1997,154,10
TEXAS,SOUTH,WICHITA FALLS,2010,103305,285,5615,4,29,84,186,2915,681,2158,158,9
TEXAS,SOUTH,WICHITA FALLS,2011,105371,291,5727,4,29,82,194,2945,689,2263,174,9
TEXAS,SOUTH,WICHITA FALLS,2012,107478,297,5841,4,30,89,202,2945,664,2266,163,9
UTAH,WEST,PROVO,2008,119189,91,2927,0,23,16,58,1564,252,1218,61,3
UTAH,WEST,PROVO,2009,119189,76,2927,1,19,16,44,1476,198,1282,82,5
UTAH,WEST,PROVO,2010,121573,78,2986,1,19,15,48,1520,202,1283,86,5
UTAH,WEST,PROVO,2011,124004,80,3046,1,18,17,46,1596,209,1358,88,5
UTAH,WEST,PROVO,2012,126484,82,3107,1,18,16,47,1597,205,1284,89,5
UTAH,WEST,SALT LAKE CITY,2008,180514,664,14968,7,37,257,386,7920,1047,6094,938,25
UTAH,WEST,SALT LAKE CITY,2009,180514,638,13624,2,47,205,418,7277,1029,5253,673,24
UTAH,WEST,SALT LAKE CITY,2010,184124,651,13896,2,45,207,431,7284,1011,5358,719,24
UTAH,WEST,SALT LAKE CITY,2011,187806,664,14173,2,50,196,464,7288,1080,5736,713,23
UTAH,WEST,SALT LAKE CITY,2012,191562,677,14456,2,49,210,447,7579,1112,6071,741,23
UTAH,WEST,WEST JORDAN,2008,105772,123,3001,0,20,14,96,1632,234,1182,115,7
UTAH,WEST,WEST JORDAN,2009,105772,72,3506,0,13,16,45,1926,258,1516,111,4
UTAH,WEST,WEST JORDAN,2010,107887,73,3576,0,13,18,48,1965,249,1532,118,4
UTAH,WEST,WEST JORDAN,2011,110045,74,3648,0,12,17,47,1913,269,1490,121,4
UTAH,WEST,WEST JORDAN,2012,112246,75,3720,0,12,18,49,1895,279,1535,123,4
UTAH,WEST,WEST VALLEY,2008,124128,281,6490,1,46,79,168,3308,428,2644,419,4
UTAH,WEST,WEST VALLEY,2009,124128,256,5995,2,46,75,141,3143,493,2292,414,10
UTAH,WEST,WEST VALLEY,2010,126611,261,6115,2,45,75,148,3236,518,2380,407,10
UTAH,WEST,WEST VALLEY,2011,129143,266,6237,2,48,81,150,3145,523,2406,403,10
UTAH,WEST,WEST VALLEY,2012,131726,271,6361,2,49,84,157,3398,544,2341,419,10
VIRGINIA,SOUTH,ALEXANDRIA,2008,140891,138,3275,1,11,63,67,1668,116,1428,190,5
VIRGINIA,SOUTH,ALEXANDRIA,2009,140891,125,3210,2,7,55,66,1732,172,1338,159,2
VIRGINIA,SOUTH,ALEXANDRIA,2010,143709,128,3274,2,8,53,69,1652,166,1392,167,2
VIRGINIA,SOUTH,ALEXANDRIA,2011,146583,131,3339,2,7,54,68,1686,182,1446,175,2
VIRGINIA,SOUTH,ALEXANDRIA,2012,149515,134,3405,2,7,56,73,1838,185,1421,178,2
VIRGINIA,SOUTH,CHESAPEAKE,2008,220812,504,6640,6,31,186,302,3477,605,2585,216,19
VIRGINIA,SOUTH,CHESAPEAKE,2009,220812,324,6679,9,14,75,234,3430,612,2642,205,19
VIRGINIA,SOUTH,CHESAPEAKE,2010,225228,330,6812,9,13,78,261,3737,589,2878,211,21
VIRGINIA,SOUTH,CHESAPEAKE,2011,229733,337,6948,9,14,73,244,3742,643,2775,205,19
VIRGINIA,SOUTH,CHESAPEAKE,2012,234328,344,7086,9,14,77,262,3887,625,2803,211,20
VIRGINIA,SOUTH,HAMPTON,2008,145897,216,5134,4,21,89,111,2794,418,2115,217,8
VIRGINIA,SOUTH,HAMPTON,2009,145897,218,4806,3,14,101,111,2636,354,2021,210,15
VIRGINIA,SOUTH,HAMPTON,2010,148815,222,4902,3,13,100,119,2468,365,2004,222,15
VIRGINIA,SOUTH,HAMPTON,2011,151791,226,5000,3,13,108,123,2668,372,2064,225,15
VIRGINIA,SOUTH,HAMPTON,2012,154827,231,5100,3,14,109,116,2594,387,2027,223,15
VIRGINIA,SOUTH,NEWPORT NEWS,2008,178308,609,7122,8,32,257,342,3748,756,2689,263,54
VIRGINIA,SOUTH,NEWPORT NEWS,2009,178308,538,6434,11,31,204,303,3326,653,2575,264,41
VIRGINIA,SOUTH,NEWPORT NEWS,2010,181874,549,6563,11,31,208,312,3556,641,2484,275,41
VIRGINIA,SOUTH,NEWPORT NEWS,2011,185511,560,6694,11,31,218,321,3493,672,2533,278,43
VIRGINIA,SOUTH,NEWPORT NEWS,2012,189221,571,6829,11,34,233,343,3428,653,2684,280,43
VIRGINIA,SOUTH,NORFOLK,2008,235067,965,11951,17,43,549,406,6559,965,4539,585,27
VIRGINIA,SOUTH,NORFOLK,2009,235067,835,12224,27,49,378,411,6164,1133,4862,460,19
VIRGINIA,SOUTH,NORFOLK,2010,239768,852,12468,28,52,371,436,6474,1112,4726,465,19
VIRGINIA,SOUTH,NORFOLK,2011,244563,869,12718,29,51,401,423,6922,1201,4916,502,19
VIRGINIA,SOUTH,NORFOLK,2012,249454,886,12971,30,54,389,470,6801,1247,5209,498,20
VIRGINIA,SOUTH,PORTSMOUTH,2008,101782,377,5501,10,32,168,193,2886,522,2120,201,3
VIRGINIA,SOUTH,PORTSMOUTH,2009,101782,370,5229,10,10,202,176,2844,650,1928,170,12
VIRGINIA,SOUTH,PORTSMOUTH,2010,103818,377,5333,10,10,192,172,2821,650,2023,166,11
VIRGINIA,SOUTH,PORTSMOUTH,2011,105894,385,5439,10,11,209,186,2741,683,2006,179,12
VIRGINIA,SOUTH,PORTSMOUTH,2012,108012,393,5547,10,11,212,179,2934,658,2006,172,12
VIRGINIA,SOUTH,RICHMOND,2008,199674,707,7335,21,27,358,366,3837,851,2468,521,28
VIRGINIA,SOUTH,RICHMOND,2009,199674,751,7690,25,16,371,365,4175,687,2699,549,32
VIRGINIA,SOUTH,RICHMOND,2010,203667,766,7845,26,16,389,394,4298,743,2780,519,32
VIRGINIA,SOUTH,RICHMOND,2011,207740,781,8002,27,16,385,387,4304,715,3001,561,34
VIRGINIA,SOUTH,RICHMOND,2012,211895,797,8162,28,16,385,391,4146,736,2864,550,36
VIRGINIA,SOUTH,VIRGINIA BEACH,2008,434163,499,11915,8,35,264,229,6388,929,4868,298,92
VIRGINIA,SOUTH,VIRGINIA BEACH,2009,434163,479,12101,8,32,253,204,6328,880,4973,271,48
VIRGINIA,SOUTH,VIRGINIA BEACH,2010,442846,489,12343,8,32,269,212,6455,897,5424,269,49
VIRGINIA,SOUTH,VIRGINIA BEACH,2011,451703,499,12589,8,34,282,212,6647,924,5532,267,50
VIRGINIA,SOUTH,VIRGINIA BEACH,2012,460737,509,12840,8,37,277,216,7036,988,5694,288,53
WASHINGTON,WEST,BELLEVUE,2008,122459,91,4305,0,19,44,36,2234,359,1700,133,10
WASHINGTON,WEST,BELLEVUE,2009,122459,86,4197,1,13,33,43,2116,352,1834,88,7
WASHINGTON,WEST,BELLEVUE,2010,124908,88,4282,1,13,35,44,2244,363,1889,89,7
WASHINGTON,WEST,BELLEVUE,2011,127406,90,4368,1,12,37,46,2202,357,1926,96,7
WASHINGTON,WEST,BELLEVUE,2012,129954,92,4456,1,13,38,44,2246,382,1822,96,7
WASHINGTON,WEST,SEATTLE,2008,598077,1582,31295,15,66,778,851,17192,3345,10896,1854,40
WASHINGTON,WEST,SEATTLE,2009,598077,1927,32721,8,57,935,1052,17141,3295,12358,1418,74
WASHINGTON,WEST,SEATTLE,2010,610039,1966,33376,8,60,1000,1073,17651,3392,13091,1473,77
WASHINGTON,WEST,SEATTLE,2011,622240,2005,34043,8,60,954,1035,18514,3396,13105,1503,74
WASHINGTON,WEST,SEATTLE,2012,634685,2045,34723,8,60,983,1076,18365,3366,13871,1562,80
WASHINGTON,WEST,SPOKANE,2008,201491,621,10810,7,47,199,403,5502,1130,3750,855,24
WASHINGTON,WEST,SPOKANE,2009,201491,629,12268,2,44,216,404,6303,1269,4195,836,32
WASHINGTON,WEST,SPOKANE,2010,205521,642,12513,2,44,229,393,6615,1271,4405,878,33
WASHINGTON,WEST,SPOKANE,2011,209631,655,12765,2,43,220,413,6939,1225,4451,896,35
WASHINGTON,WEST,SPOKANE,2012,213824,668,13020,2,46,227,409,6883,1348,4804,896,36
WASHINGTON,WEST,TACOMA,2008,196851,926,14544,7,64,286,588,7764,1427,4623,1470,34
